,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.0011623750001490407,1.0,100.0,True,100,0.1,1000
1,1,0.007559834000403498,27.0,202.0,True,100,0.1,1000
2,2,0.009522042000298825,32.0,304.0,True,100,0.1,1000
3,3,0.011194833999979892,32.0,405.0,True,100,0.1,1000
4,4,0.012942334000399569,32.0,506.0,True,100,0.1,1000
5,5,0.014580875000319793,32.0,607.0,True,100,0.1,1000
6,6,0.01638295900011144,32.0,708.0,True,100,0.1,1000
7,7,0.018518084000334056,32.0,809.0,True,100,0.1,1000
8,8,0.020952042000317306,32.0,910.0,True,100,0.1,1000
9,9,0.022676459000194882,32.0,1011.0,True,100,0.1,1000
10,10,0.02584729199998037,32.0,1112.0,True,100,0.1,1000
11,11,0.029836417000296933,32.0,1213.0,True,100,0.1,1000
12,12,0.031790750000254775,32.0,1314.0,True,100,0.1,1000
13,13,0.033608292000280926,32.0,1415.0,True,100,0.1,1000
14,14,0.03548020900007032,32.0,1516.0,True,100,0.1,1000
15,15,0.037572584000372444,32.0,1617.0,True,100,0.1,1000
16,16,0.039545917000396,32.0,1718.0,True,100,0.1,1000
17,17,0.04143583400036732,32.0,1819.0,True,100,0.1,1000
18,18,0.043348459000299044,32.0,1920.0,True,100,0.1,1000
19,19,0.04558591700015313,32.0,2021.0,True,100,0.1,1000
20,20,0.04856375000008484,32.0,2122.0,True,100,0.1,1000
21,21,0.0507013750002443,32.0,2223.0,True,100,0.1,1000
22,22,0.05256695900015984,32.0,2324.0,True,100,0.1,1000
23,23,0.05447033400014334,32.0,2425.0,True,100,0.1,1000
24,24,0.05653620900011447,32.0,2526.0,True,100,0.1,1000
25,25,0.058554042000196205,32.0,2627.0,True,100,0.1,1000
26,26,0.060531459000230825,32.0,2728.0,True,100,0.1,1000
27,27,0.06243720900010885,32.0,2829.0,True,100,0.1,1000
28,28,0.06431704200031163,32.0,2930.0,True,100,0.1,1000
29,29,0.06634716700000354,32.0,3031.0,True,100,0.1,1000
30,30,0.06973850000031234,32.0,3132.0,True,100,0.1,1000
31,31,0.07194966700035366,32.0,3233.0,True,100,0.1,1000
32,32,0.07382116700000552,32.0,3334.0,True,100,0.1,1000
33,33,0.07568179200006853,32.0,3435.0,True,100,0.1,1000
34,34,0.07752687500033062,32.0,3536.0,True,100,0.1,1000
35,35,0.07932075000007899,32.0,3637.0,True,100,0.1,1000
36,36,0.08132845900036045,32.0,3738.0,True,100,0.1,1000
37,37,0.08334300000024086,32.0,3839.0,True,100,0.1,1000
38,38,0.08521645900009389,32.0,3940.0,True,100,0.1,1000
39,39,0.08707487500032585,32.0,4041.0,True,100,0.1,1000
40,40,0.08892233400001714,32.0,4142.0,True,100,0.1,1000
41,41,0.09078516700037653,32.0,4243.0,True,100,0.1,1000
42,42,0.09267304200011495,32.0,4344.0,True,100,0.1,1000
43,43,0.09457125000017186,32.0,4445.0,True,100,0.1,1000
44,44,0.09644379200017283,32.0,4546.0,True,100,0.1,1000
45,45,0.09829016700041393,32.0,4647.0,True,100,0.1,1000
46,46,0.10018362500022704,32.0,4748.0,True,100,0.1,1000
47,47,0.10214166700006899,32.0,4849.0,True,100,0.1,1000
48,48,0.10404916700008471,32.0,4950.0,True,100,0.1,1000
49,49,0.10594900000023699,32.0,5051.0,True,100,0.1,1000
50,50,0.10786200000029567,32.0,5152.0,True,100,0.1,1000
51,51,0.10979775000032532,32.0,5253.0,True,100,0.1,1000
52,52,0.11174208400007046,32.0,5354.0,True,100,0.1,1000
53,53,0.1135909590002484,32.0,5455.0,True,100,0.1,1000
