,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.0003852910012938082,2761.0200486267336,10.0,True,10,0.3,95
1,1,0.13994158300192794,2355.8504697496664,22.0,True,10,0.3,95
2,2,0.3292918750012177,2355.8504697496664,33.0,True,10,0.3,95
3,3,0.49767558299936354,2355.8504697496664,44.0,True,10,0.3,95
4,4,0.6907582909989287,2355.8504697496664,55.0,True,10,0.3,95
5,5,0.8896481249976205,2355.8504697496664,66.0,True,10,0.3,95
6,6,1.0934659999984433,2355.8504697496664,77.0,True,10,0.3,95
7,7,1.2464340000005905,2355.8504697496664,88.0,True,10,0.3,95
8,8,1.4257657080015633,2355.8504697496664,99.0,True,10,0.3,95
9,9,1.631939582999621,2355.8504697496664,110.0,True,10,0.3,95
10,10,1.7630705830015359,2355.8504697496664,121.0,True,10,0.3,95
11,11,1.94764804100123,2355.8504697496664,132.0,True,10,0.3,95
12,12,2.0913139159965795,2355.8504697496664,143.0,True,10,0.3,95
13,13,2.2725706249984796,2355.8504697496664,154.0,True,10,0.3,95
14,14,2.4687704160023713,2355.8504697496664,165.0,True,10,0.3,95
15,15,2.660568958002841,2355.8504697496664,176.0,True,10,0.3,95
16,16,2.8435247910019825,2355.8504697496664,187.0,True,10,0.3,95
17,17,3.0108342910025385,2355.8504697496664,198.0,True,10,0.3,95
18,18,3.2164976249987376,2355.8504697496664,209.0,True,10,0.3,95
19,19,3.434358416001487,2355.8504697496664,220.0,True,10,0.3,95
20,20,3.65364266600227,2355.8504697496664,231.0,True,10,0.3,95
21,21,3.855633624996699,2355.8504697496664,242.0,True,10,0.3,95
22,22,4.034744958000374,2355.8504697496664,253.0,True,10,0.3,95
23,23,4.2755559159995755,2355.8504697496664,264.0,True,10,0.3,95
24,24,4.454045500002394,2355.8504697496664,275.0,True,10,0.3,95
25,25,4.631239458001801,2355.8504697496664,286.0,True,10,0.3,95
26,26,4.806353665997449,2355.8504697496664,297.0,True,10,0.3,95
27,27,4.957483749996754,2355.8504697496664,308.0,True,10,0.3,95
28,28,5.118716040997242,2355.8504697496664,319.0,True,10,0.3,95
29,29,5.300854540997534,2355.8504697496664,330.0,True,10,0.3,95
30,30,5.490089790997445,2355.8504697496664,341.0,True,10,0.3,95
31,31,5.635438999997859,2355.8504697496664,352.0,True,10,0.3,95
32,32,5.832449665998865,2355.8504697496664,363.0,True,10,0.3,95
33,33,6.0647482499989565,2355.8504697496664,374.0,True,10,0.3,95
34,34,6.2516199160018004,2355.8504697496664,385.0,True,10,0.3,95
35,35,6.461617749999277,2355.8504697496664,396.0,True,10,0.3,95
36,36,6.596198125000228,2355.8504697496664,407.0,True,10,0.3,95
37,37,6.777402416002587,2355.8504697496664,418.0,True,10,0.3,95
38,38,6.961369915996329,2355.8504697496664,429.0,True,10,0.3,95
39,39,7.135274708001816,2355.8504697496664,440.0,True,10,0.3,95
40,40,7.3355802910009515,2355.8504697496664,451.0,True,10,0.3,95
41,41,7.5374181250008405,2355.8504697496664,462.0,True,10,0.3,95
42,42,7.718387499997334,2355.8504697496664,473.0,True,10,0.3,95
43,43,7.940719375001208,2355.8504697496664,484.0,True,10,0.3,95
44,44,8.108710790998884,2355.8504697496664,495.0,True,10,0.3,95
45,45,8.325250000001688,2355.8504697496664,506.0,True,10,0.3,95
46,46,8.527418707999459,2355.8504697496664,517.0,True,10,0.3,95
47,47,8.657130833002157,2355.8504697496664,528.0,True,10,0.3,95
48,48,8.859407957999792,2355.8504697496664,539.0,True,10,0.3,95
49,49,9.03472299999703,2355.8504697496664,550.0,True,10,0.3,95
50,50,9.235279833003005,2355.8504697496664,561.0,True,10,0.3,95
51,51,9.447020166000584,2355.8504697496664,572.0,True,10,0.3,95
52,52,9.674248875002377,2355.8504697496664,583.0,True,10,0.3,95
53,53,9.80885258300259,2355.8504697496664,594.0,True,10,0.3,95
54,54,9.960494500002824,2355.8504697496664,605.0,True,10,0.3,95
55,55,10.085166625001875,2355.8504697496664,616.0,True,10,0.3,95
56,56,10.243150249996688,2355.8504697496664,627.0,True,10,0.3,95
57,57,10.44053341599647,2355.8504697496664,638.0,True,10,0.3,95
58,58,10.566352333000395,2355.8504697496664,649.0,True,10,0.3,95
59,59,10.696067249999032,2355.8504697496664,660.0,True,10,0.3,95
