,Iteration,Fitness,FEvals,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
10,50,2355.8504697496664,561,9.235279833003005,"[np.int8(35), np.int8(28), np.int8(12), np.int8(16), np.int8(48), np.int8(26), np.int8(19), np.int8(9), np.int8(23), np.int8(21), np.int8(13), np.int8(14), np.int8(5), np.int8(3), np.int8(7), np.int8(45), np.int8(42), np.int8(31), np.int8(33), np.int8(20), np.int8(46), np.int8(18), np.int8(2), np.int8(49), np.int8(8), np.int8(44), np.int8(41), np.int8(4), np.int8(11), np.int8(37), np.int8(36), np.int8(43), np.int8(1), np.int8(25), np.int8(15), np.int8(6), np.int8(34), np.int8(29), np.int8(30), np.int8(22), np.int8(24), np.int8(27), np.int8(10), np.int8(0), np.int8(47), np.int8(17), np.int8(38), np.int8(39), np.int8(32), np.int8(40)]",True,10,0.3,95
11,55,2355.8504697496664,616,10.085166625001875,"[np.int8(35), np.int8(28), np.int8(12), np.int8(16), np.int8(48), np.int8(26), np.int8(19), np.int8(9), np.int8(23), np.int8(21), np.int8(13), np.int8(14), np.int8(5), np.int8(3), np.int8(7), np.int8(45), np.int8(42), np.int8(31), np.int8(33), np.int8(20), np.int8(46), np.int8(18), np.int8(2), np.int8(49), np.int8(8), np.int8(44), np.int8(41), np.int8(4), np.int8(11), np.int8(37), np.int8(36), np.int8(43), np.int8(1), np.int8(25), np.int8(15), np.int8(6), np.int8(34), np.int8(29), np.int8(30), np.int8(22), np.int8(24), np.int8(27), np.int8(10), np.int8(0), np.int8(47), np.int8(17), np.int8(38), np.int8(39), np.int8(32), np.int8(40)]",True,10,0.3,95
12,60,2355.8504697496664,671,10.831523041000764,"[np.int8(35), np.int8(28), np.int8(12), np.int8(16), np.int8(48), np.int8(26), np.int8(19), np.int8(9), np.int8(23), np.int8(21), np.int8(13), np.int8(14), np.int8(5), np.int8(3), np.int8(7), np.int8(45), np.int8(42), np.int8(31), np.int8(33), np.int8(20), np.int8(46), np.int8(18), np.int8(2), np.int8(49), np.int8(8), np.int8(44), np.int8(41), np.int8(4), np.int8(11), np.int8(37), np.int8(36), np.int8(43), np.int8(1), np.int8(25), np.int8(15), np.int8(6), np.int8(34), np.int8(29), np.int8(30), np.int8(22), np.int8(24), np.int8(27), np.int8(10), np.int8(0), np.int8(47), np.int8(17), np.int8(38), np.int8(39), np.int8(32), np.int8(40)]",True,10,0.3,95
13,65,2355.8504697496664,726,11.781244749996404,"[np.int8(35), np.int8(28), np.int8(12), np.int8(16), np.int8(48), np.int8(26), np.int8(19), np.int8(9), np.int8(23), np.int8(21), np.int8(13), np.int8(14), np.int8(5), np.int8(3), np.int8(7), np.int8(45), np.int8(42), np.int8(31), np.int8(33), np.int8(20), np.int8(46), np.int8(18), np.int8(2), np.int8(49), np.int8(8), np.int8(44), np.int8(41), np.int8(4), np.int8(11), np.int8(37), np.int8(36), np.int8(43), np.int8(1), np.int8(25), np.int8(15), np.int8(6), np.int8(34), np.int8(29), np.int8(30), np.int8(22), np.int8(24), np.int8(27), np.int8(10), np.int8(0), np.int8(47), np.int8(17), np.int8(38), np.int8(39), np.int8(32), np.int8(40)]",True,10,0.3,95
14,70,2355.8504697496664,781,12.668589458000497,"[np.int8(35), np.int8(28), np.int8(12), np.int8(16), np.int8(48), np.int8(26), np.int8(19), np.int8(9), np.int8(23), np.int8(21), np.int8(13), np.int8(14), np.int8(5), np.int8(3), np.int8(7), np.int8(45), np.int8(42), np.int8(31), np.int8(33), np.int8(20), np.int8(46), np.int8(18), np.int8(2), np.int8(49), np.int8(8), np.int8(44), np.int8(41), np.int8(4), np.int8(11), np.int8(37), np.int8(36), np.int8(43), np.int8(1), np.int8(25), np.int8(15), np.int8(6), np.int8(34), np.int8(29), np.int8(30), np.int8(22), np.int8(24), np.int8(27), np.int8(10), np.int8(0), np.int8(47), np.int8(17), np.int8(38), np.int8(39), np.int8(32), np.int8(40)]",True,10,0.3,95
15,75,2355.8504697496664,836,13.506271250000282,"[np.int8(35), np.int8(28), np.int8(12), np.int8(16), np.int8(48), np.int8(26), np.int8(19), np.int8(9), np.int8(23), np.int8(21), np.int8(13), np.int8(14), np.int8(5), np.int8(3), np.int8(7), np.int8(45), np.int8(42), np.int8(31), np.int8(33), np.int8(20), np.int8(46), np.int8(18), np.int8(2), np.int8(49), np.int8(8), np.int8(44), np.int8(41), np.int8(4), np.int8(11), np.int8(37), np.int8(36), np.int8(43), np.int8(1), np.int8(25), np.int8(15), np.int8(6), np.int8(34), np.int8(29), np.int8(30), np.int8(22), np.int8(24), np.int8(27), np.int8(10), np.int8(0), np.int8(47), np.int8(17), np.int8(38), np.int8(39), np.int8(32), np.int8(40)]",True,10,0.3,95
16,80,2355.8504697496664,891,14.308082000003196,"[np.int8(35), np.int8(28), np.int8(12), np.int8(16), np.int8(48), np.int8(26), np.int8(19), np.int8(9), np.int8(23), np.int8(21), np.int8(13), np.int8(14), np.int8(5), np.int8(3), np.int8(7), np.int8(45), np.int8(42), np.int8(31), np.int8(33), np.int8(20), np.int8(46), np.int8(18), np.int8(2), np.int8(49), np.int8(8), np.int8(44), np.int8(41), np.int8(4), np.int8(11), np.int8(37), np.int8(36), np.int8(43), np.int8(1), np.int8(25), np.int8(15), np.int8(6), np.int8(34), np.int8(29), np.int8(30), np.int8(22), np.int8(24), np.int8(27), np.int8(10), np.int8(0), np.int8(47), np.int8(17), np.int8(38), np.int8(39), np.int8(32), np.int8(40)]",True,10,0.3,95
17,85,2355.8504697496664,946,15.109289749998425,"[np.int8(35), np.int8(28), np.int8(12), np.int8(16), np.int8(48), np.int8(26), np.int8(19), np.int8(9), np.int8(23), np.int8(21), np.int8(13), np.int8(14), np.int8(5), np.int8(3), np.int8(7), np.int8(45), np.int8(42), np.int8(31), np.int8(33), np.int8(20), np.int8(46), np.int8(18), np.int8(2), np.int8(49), np.int8(8), np.int8(44), np.int8(41), np.int8(4), np.int8(11), np.int8(37), np.int8(36), np.int8(43), np.int8(1), np.int8(25), np.int8(15), np.int8(6), np.int8(34), np.int8(29), np.int8(30), np.int8(22), np.int8(24), np.int8(27), np.int8(10), np.int8(0), np.int8(47), np.int8(17), np.int8(38), np.int8(39), np.int8(32), np.int8(40)]",True,10,0.3,95
18,90,2355.8504697496664,1001,16.004169457999524,"[np.int8(35), np.int8(28), np.int8(12), np.int8(16), np.int8(48), np.int8(26), np.int8(19), np.int8(9), np.int8(23), np.int8(21), np.int8(13), np.int8(14), np.int8(5), np.int8(3), np.int8(7), np.int8(45), np.int8(42), np.int8(31), np.int8(33), np.int8(20), np.int8(46), np.int8(18), np.int8(2), np.int8(49), np.int8(8), np.int8(44), np.int8(41), np.int8(4), np.int8(11), np.int8(37), np.int8(36), np.int8(43), np.int8(1), np.int8(25), np.int8(15), np.int8(6), np.int8(34), np.int8(29), np.int8(30), np.int8(22), np.int8(24), np.int8(27), np.int8(10), np.int8(0), np.int8(47), np.int8(17), np.int8(38), np.int8(39), np.int8(32), np.int8(40)]",True,10,0.3,95
19,95,2355.8504697496664,1056,16.9320518750028,"[np.int8(35), np.int8(28), np.int8(12), np.int8(16), np.int8(48), np.int8(26), np.int8(19), np.int8(9), np.int8(23), np.int8(21), np.int8(13), np.int8(14), np.int8(5), np.int8(3), np.int8(7), np.int8(45), np.int8(42), np.int8(31), np.int8(33), np.int8(20), np.int8(46), np.int8(18), np.int8(2), np.int8(49), np.int8(8), np.int8(44), np.int8(41), np.int8(4), np.int8(11), np.int8(37), np.int8(36), np.int8(43), np.int8(1), np.int8(25), np.int8(15), np.int8(6), np.int8(34), np.int8(29), np.int8(30), np.int8(22), np.int8(24), np.int8(27), np.int8(10), np.int8(0), np.int8(47), np.int8(17), np.int8(38), np.int8(39), np.int8(32), np.int8(40)]",True,10,0.3,95
20,0,2761.0200486267336,60,0.0017011249947245233,"[np.int64(13), np.int64(39), np.int64(30), np.int64(45), np.int64(17), np.int64(48), np.int64(26), np.int64(25), np.int64(32), np.int64(19), np.int64(12), np.int64(4), np.int64(37), np.int64(8), np.int64(3), np.int64(6), np.int64(41), np.int64(46), np.int64(47), np.int64(15), np.int64(9), np.int64(16), np.int64(24), np.int64(34), np.int64(31), np.int64(0), np.int64(44), np.int64(27), np.int64(33), np.int64(5), np.int64(29), np.int64(11), np.int64(36), np.int64(1), np.int64(21), np.int64(2), np.int64(43), np.int64(35), np.int64(23), np.int64(40), np.int64(10), np.int64(22), np.int64(18), np.int64(49), np.int64(20), np.int64(7), np.int64(42), np.int64(14), np.int64(28), np.int64(38)]",True,60,0.3,95
21,5,2337.370699378594,366,1.7782735410000896,"[np.int8(6), np.int8(39), np.int8(13), np.int8(48), np.int8(0), np.int8(22), np.int8(45), np.int8(26), np.int8(17), np.int8(15), np.int8(33), np.int8(4), np.int8(11), np.int8(12), np.int8(35), np.int8(9), np.int8(7), np.int8(28), np.int8(25), np.int8(47), np.int8(18), np.int8(24), np.int8(16), np.int8(46), np.int8(31), np.int8(14), np.int8(42), np.int8(40), np.int8(27), np.int8(19), np.int8(1), np.int8(43), np.int8(34), np.int8(37), np.int8(38), np.int8(2), np.int8(8), np.int8(23), np.int8(30), np.int8(41), np.int8(10), np.int8(29), np.int8(3), np.int8(44), np.int8(49), np.int8(20), np.int8(21), np.int8(32), np.int8(36), np.int8(5)]",True,60,0.3,95
22,10,2337.370699378594,671,3.9425542499957373,"[np.int8(6), np.int8(39), np.int8(13), np.int8(48), np.int8(0), np.int8(22), np.int8(45), np.int8(26), np.int8(17), np.int8(15), np.int8(33), np.int8(4), np.int8(11), np.int8(12), np.int8(35), np.int8(9), np.int8(7), np.int8(28), np.int8(25), np.int8(47), np.int8(18), np.int8(24), np.int8(16), np.int8(46), np.int8(31), np.int8(14), np.int8(42), np.int8(40), np.int8(27), np.int8(19), np.int8(1), np.int8(43), np.int8(34), np.int8(37), np.int8(38), np.int8(2), np.int8(8), np.int8(23), np.int8(30), np.int8(41), np.int8(10), np.int8(29), np.int8(3), np.int8(44), np.int8(49), np.int8(20), np.int8(21), np.int8(32), np.int8(36), np.int8(5)]",True,60,0.3,95
23,15,2337.370699378594,976,5.973531165996974,"[np.int8(6), np.int8(39), np.int8(13), np.int8(48), np.int8(0), np.int8(22), np.int8(45), np.int8(26), np.int8(17), np.int8(15), np.int8(33), np.int8(4), np.int8(11), np.int8(12), np.int8(35), np.int8(9), np.int8(7), np.int8(28), np.int8(25), np.int8(47), np.int8(18), np.int8(24), np.int8(16), np.int8(46), np.int8(31), np.int8(14), np.int8(42), np.int8(40), np.int8(27), np.int8(19), np.int8(1), np.int8(43), np.int8(34), np.int8(37), np.int8(38), np.int8(2), np.int8(8), np.int8(23), np.int8(30), np.int8(41), np.int8(10), np.int8(29), np.int8(3), np.int8(44), np.int8(49), np.int8(20), np.int8(21), np.int8(32), np.int8(36), np.int8(5)]",True,60,0.3,95
24,20,2337.370699378594,1281,8.090357832996233,"[np.int8(6), np.int8(39), np.int8(13), np.int8(48), np.int8(0), np.int8(22), np.int8(45), np.int8(26), np.int8(17), np.int8(15), np.int8(33), np.int8(4), np.int8(11), np.int8(12), np.int8(35), np.int8(9), np.int8(7), np.int8(28), np.int8(25), np.int8(47), np.int8(18), np.int8(24), np.int8(16), np.int8(46), np.int8(31), np.int8(14), np.int8(42), np.int8(40), np.int8(27), np.int8(19), np.int8(1), np.int8(43), np.int8(34), np.int8(37), np.int8(38), np.int8(2), np.int8(8), np.int8(23), np.int8(30), np.int8(41), np.int8(10), np.int8(29), np.int8(3), np.int8(44), np.int8(49), np.int8(20), np.int8(21), np.int8(32), np.int8(36), np.int8(5)]",True,60,0.3,95
25,25,2337.370699378594,1586,9.990574165996804,"[np.int8(6), np.int8(39), np.int8(13), np.int8(48), np.int8(0), np.int8(22), np.int8(45), np.int8(26), np.int8(17), np.int8(15), np.int8(33), np.int8(4), np.int8(11), np.int8(12), np.int8(35), np.int8(9), np.int8(7), np.int8(28), np.int8(25), np.int8(47), np.int8(18), np.int8(24), np.int8(16), np.int8(46), np.int8(31), np.int8(14), np.int8(42), np.int8(40), np.int8(27), np.int8(19), np.int8(1), np.int8(43), np.int8(34), np.int8(37), np.int8(38), np.int8(2), np.int8(8), np.int8(23), np.int8(30), np.int8(41), np.int8(10), np.int8(29), np.int8(3), np.int8(44), np.int8(49), np.int8(20), np.int8(21), np.int8(32), np.int8(36), np.int8(5)]",True,60,0.3,95
26,30,2337.370699378594,1891,12.213334124993708,"[np.int8(6), np.int8(39), np.int8(13), np.int8(48), np.int8(0), np.int8(22), np.int8(45), np.int8(26), np.int8(17), np.int8(15), np.int8(33), np.int8(4), np.int8(11), np.int8(12), np.int8(35), np.int8(9), np.int8(7), np.int8(28), np.int8(25), np.int8(47), np.int8(18), np.int8(24), np.int8(16), np.int8(46), np.int8(31), np.int8(14), np.int8(42), np.int8(40), np.int8(27), np.int8(19), np.int8(1), np.int8(43), np.int8(34), np.int8(37), np.int8(38), np.int8(2), np.int8(8), np.int8(23), np.int8(30), np.int8(41), np.int8(10), np.int8(29), np.int8(3), np.int8(44), np.int8(49), np.int8(20), np.int8(21), np.int8(32), np.int8(36), np.int8(5)]",True,60,0.3,95
27,35,2337.370699378594,2196,14.409370040993963,"[np.int8(6), np.int8(39), np.int8(13), np.int8(48), np.int8(0), np.int8(22), np.int8(45), np.int8(26), np.int8(17), np.int8(15), np.int8(33), np.int8(4), np.int8(11), np.int8(12), np.int8(35), np.int8(9), np.int8(7), np.int8(28), np.int8(25), np.int8(47), np.int8(18), np.int8(24), np.int8(16), np.int8(46), np.int8(31), np.int8(14), np.int8(42), np.int8(40), np.int8(27), np.int8(19), np.int8(1), np.int8(43), np.int8(34), np.int8(37), np.int8(38), np.int8(2), np.int8(8), np.int8(23), np.int8(30), np.int8(41), np.int8(10), np.int8(29), np.int8(3), np.int8(44), np.int8(49), np.int8(20), np.int8(21), np.int8(32), np.int8(36), np.int8(5)]",True,60,0.3,95
28,40,2337.370699378594,2501,16.644392540998524,"[np.int8(6), np.int8(39), np.int8(13), np.int8(48), np.int8(0), np.int8(22), np.int8(45), np.int8(26), np.int8(17), np.int8(15), np.int8(33), np.int8(4), np.int8(11), np.int8(12), np.int8(35), np.int8(9), np.int8(7), np.int8(28), np.int8(25), np.int8(47), np.int8(18), np.int8(24), np.int8(16), np.int8(46), np.int8(31), np.int8(14), np.int8(42), np.int8(40), np.int8(27), np.int8(19), np.int8(1), np.int8(43), np.int8(34), np.int8(37), np.int8(38), np.int8(2), np.int8(8), np.int8(23), np.int8(30), np.int8(41), np.int8(10), np.int8(29), np.int8(3), np.int8(44), np.int8(49), np.int8(20), np.int8(21), np.int8(32), np.int8(36), np.int8(5)]",True,60,0.3,95
29,45,2337.370699378594,2806,18.833685082994634,"[np.int8(6), np.int8(39), np.int8(13), np.int8(48), np.int8(0), np.int8(22), np.int8(45), np.int8(26), np.int8(17), np.int8(15), np.int8(33), np.int8(4), np.int8(11), np.int8(12), np.int8(35), np.int8(9), np.int8(7), np.int8(28), np.int8(25), np.int8(47), np.int8(18), np.int8(24), np.int8(16), np.int8(46), np.int8(31), np.int8(14), np.int8(42), np.int8(40), np.int8(27), np.int8(19), np.int8(1), np.int8(43), np.int8(34), np.int8(37), np.int8(38), np.int8(2), np.int8(8), np.int8(23), np.int8(30), np.int8(41), np.int8(10), np.int8(29), np.int8(3), np.int8(44), np.int8(49), np.int8(20), np.int8(21), np.int8(32), np.int8(36), np.int8(5)]",True,60,0.3,95
30,50,2337.370699378594,3111,20.89781679099542,"[np.int8(6), np.int8(39), np.int8(13), np.int8(48), np.int8(0), np.int8(22), np.int8(45), np.int8(26), np.int8(17), np.int8(15), np.int8(33), np.int8(4), np.int8(11), np.int8(12), np.int8(35), np.int8(9), np.int8(7), np.int8(28), np.int8(25), np.int8(47), np.int8(18), np.int8(24), np.int8(16), np.int8(46), np.int8(31), np.int8(14), np.int8(42), np.int8(40), np.int8(27), np.int8(19), np.int8(1), np.int8(43), np.int8(34), np.int8(37), np.int8(38), np.int8(2), np.int8(8), np.int8(23), np.int8(30), np.int8(41), np.int8(10), np.int8(29), np.int8(3), np.int8(44), np.int8(49), np.int8(20), np.int8(21), np.int8(32), np.int8(36), np.int8(5)]",True,60,0.3,95
31,55,2337.370699378594,3416,22.94707749999361,"[np.int8(6), np.int8(39), np.int8(13), np.int8(48), np.int8(0), np.int8(22), np.int8(45), np.int8(26), np.int8(17), np.int8(15), np.int8(33), np.int8(4), np.int8(11), np.int8(12), np.int8(35), np.int8(9), np.int8(7), np.int8(28), np.int8(25), np.int8(47), np.int8(18), np.int8(24), np.int8(16), np.int8(46), np.int8(31), np.int8(14), np.int8(42), np.int8(40), np.int8(27), np.int8(19), np.int8(1), np.int8(43), np.int8(34), np.int8(37), np.int8(38), np.int8(2), np.int8(8), np.int8(23), np.int8(30), np.int8(41), np.int8(10), np.int8(29), np.int8(3), np.int8(44), np.int8(49), np.int8(20), np.int8(21), np.int8(32), np.int8(36), np.int8(5)]",True,60,0.3,95
32,60,2337.370699378594,3721,25.077710290999676,"[np.int8(6), np.int8(39), np.int8(13), np.int8(48), np.int8(0), np.int8(22), np.int8(45), np.int8(26), np.int8(17), np.int8(15), np.int8(33), np.int8(4), np.int8(11), np.int8(12), np.int8(35), np.int8(9), np.int8(7), np.int8(28), np.int8(25), np.int8(47), np.int8(18), np.int8(24), np.int8(16), np.int8(46), np.int8(31), np.int8(14), np.int8(42), np.int8(40), np.int8(27), np.int8(19), np.int8(1), np.int8(43), np.int8(34), np.int8(37), np.int8(38), np.int8(2), np.int8(8), np.int8(23), np.int8(30), np.int8(41), np.int8(10), np.int8(29), np.int8(3), np.int8(44), np.int8(49), np.int8(20), np.int8(21), np.int8(32), np.int8(36), np.int8(5)]",True,60,0.3,95
33,65,2337.370699378594,4026,27.101045957999304,"[np.int8(6), np.int8(39), np.int8(13), np.int8(48), np.int8(0), np.int8(22), np.int8(45), np.int8(26), np.int8(17), np.int8(15), np.int8(33), np.int8(4), np.int8(11), np.int8(12), np.int8(35), np.int8(9), np.int8(7), np.int8(28), np.int8(25), np.int8(47), np.int8(18), np.int8(24), np.int8(16), np.int8(46), np.int8(31), np.int8(14), np.int8(42), np.int8(40), np.int8(27), np.int8(19), np.int8(1), np.int8(43), np.int8(34), np.int8(37), np.int8(38), np.int8(2), np.int8(8), np.int8(23), np.int8(30), np.int8(41), np.int8(10), np.int8(29), np.int8(3), np.int8(44), np.int8(49), np.int8(20), np.int8(21), np.int8(32), np.int8(36), np.int8(5)]",True,60,0.3,95
34,70,2337.370699378594,4331,29.063236040994525,"[np.int8(6), np.int8(39), np.int8(13), np.int8(48), np.int8(0), np.int8(22), np.int8(45), np.int8(26), np.int8(17), np.int8(15), np.int8(33), np.int8(4), np.int8(11), np.int8(12), np.int8(35), np.int8(9), np.int8(7), np.int8(28), np.int8(25), np.int8(47), np.int8(18), np.int8(24), np.int8(16), np.int8(46), np.int8(31), np.int8(14), np.int8(42), np.int8(40), np.int8(27), np.int8(19), np.int8(1), np.int8(43), np.int8(34), np.int8(37), np.int8(38), np.int8(2), np.int8(8), np.int8(23), np.int8(30), np.int8(41), np.int8(10), np.int8(29), np.int8(3), np.int8(44), np.int8(49), np.int8(20), np.int8(21), np.int8(32), np.int8(36), np.int8(5)]",True,60,0.3,95
