,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
186,90,0.3489396670001952,1599.0,1001.0,True,10,0.2,95
187,91,0.35519762500007346,1599.0,1012.0,True,10,0.2,95
188,92,0.35811050000029354,1599.0,1023.0,True,10,0.2,95
189,93,0.36157612500028335,1599.0,1034.0,True,10,0.2,95
190,94,0.36495504200047435,1599.0,1045.0,True,10,0.2,95
191,95,0.3681983330006915,1599.0,1056.0,True,10,0.2,95
192,0,0.0002912500003731111,0.0,10.0,True,10,0.3,95
193,1,0.006255417000829766,1599.0,22.0,True,10,0.3,95
194,2,0.009596500000043306,1599.0,33.0,True,10,0.3,95
195,3,0.012568250000185799,1599.0,44.0,True,10,0.3,95
196,4,0.015299792000405432,1599.0,55.0,True,10,0.3,95
197,5,0.01821958300024562,1599.0,66.0,True,10,0.3,95
198,6,0.024661708000166982,1599.0,77.0,True,10,0.3,95
199,7,0.02748508300010144,1599.0,88.0,True,10,0.3,95
200,8,0.03150983300020016,1599.0,99.0,True,10,0.3,95
201,9,0.034865375000663335,1599.0,110.0,True,10,0.3,95
202,10,0.03791662500043458,1599.0,121.0,True,10,0.3,95
203,11,0.0435460000007879,1599.0,132.0,True,10,0.3,95
204,12,0.04637679200004641,1599.0,143.0,True,10,0.3,95
205,13,0.04926987500039104,1599.0,154.0,True,10,0.3,95
206,14,0.05213916700085974,1599.0,165.0,True,10,0.3,95
207,15,0.05513016700024309,1599.0,176.0,True,10,0.3,95
208,16,0.0631718330005242,1599.0,187.0,True,10,0.3,95
209,17,0.06666491700070765,1599.0,198.0,True,10,0.3,95
210,18,0.0700102920000063,1599.0,209.0,True,10,0.3,95
211,19,0.07324125000013737,1599.0,220.0,True,10,0.3,95
212,20,0.07666395800060855,1599.0,231.0,True,10,0.3,95
213,21,0.08486775000073976,1599.0,242.0,True,10,0.3,95
214,22,0.08813941700009309,1599.0,253.0,True,10,0.3,95
215,23,0.09121429200058628,1599.0,264.0,True,10,0.3,95
216,24,0.09442945800037705,1599.0,275.0,True,10,0.3,95
217,25,0.09740104200045607,1599.0,286.0,True,10,0.3,95
218,26,0.10313604200018744,1599.0,297.0,True,10,0.3,95
219,27,0.10596891700060951,1599.0,308.0,True,10,0.3,95
220,28,0.10920637500021257,1599.0,319.0,True,10,0.3,95
221,29,0.11246987500089745,1599.0,330.0,True,10,0.3,95
222,30,0.11570762500014098,1599.0,341.0,True,10,0.3,95
223,31,0.12358320800012734,1599.0,352.0,True,10,0.3,95
224,32,0.12677945800078305,1599.0,363.0,True,10,0.3,95
225,33,0.130072250000012,1599.0,374.0,True,10,0.3,95
