,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.0004022919965791516,24.08973559619128,10.0,True,10,0.3,95
1,1,0.00824550000106683,21.088973588435596,22.0,True,10,0.3,95
2,2,0.010166583997488488,21.088973588435596,33.0,True,10,0.3,95
3,3,0.01183491700066952,21.088973588435596,44.0,True,10,0.3,95
4,4,0.01581804199668113,21.088973588435596,55.0,True,10,0.3,95
5,5,0.018078333996527363,21.088973588435596,66.0,True,10,0.3,95
6,6,0.02342687499913154,21.088973588435596,77.0,True,10,0.3,95
7,7,0.02504274999955669,21.088973588435596,88.0,True,10,0.3,95
8,8,0.026590374996885657,21.088973588435596,99.0,True,10,0.3,95
9,9,0.028254416996787768,21.088973588435596,110.0,True,10,0.3,95
10,10,0.02981829200143693,21.088973588435596,121.0,True,10,0.3,95
11,11,0.041259874997194856,21.088973588435596,132.0,True,10,0.3,95
12,12,0.054765249995398335,21.088973588435596,143.0,True,10,0.3,95
13,13,0.05643791699549183,21.088973588435596,154.0,True,10,0.3,95
14,14,0.05811758399795508,21.088973588435596,165.0,True,10,0.3,95
15,15,0.059997791999194305,21.088973588435596,176.0,True,10,0.3,95
16,16,0.06824691699875984,21.088973588435596,187.0,True,10,0.3,95
17,17,0.07036708400119096,21.088973588435596,198.0,True,10,0.3,95
18,18,0.07224895899707917,21.088973588435596,209.0,True,10,0.3,95
19,19,0.07465187500201864,21.088973588435596,220.0,True,10,0.3,95
20,20,0.07629441699828021,21.088973588435596,231.0,True,10,0.3,95
21,21,0.08390983400022378,21.088973588435596,242.0,True,10,0.3,95
22,22,0.08552462499937974,21.088973588435596,253.0,True,10,0.3,95
23,23,0.08709629200166091,21.088973588435596,264.0,True,10,0.3,95
24,24,0.08867179200024111,21.088973588435596,275.0,True,10,0.3,95
25,25,0.0902179589975276,21.088973588435596,286.0,True,10,0.3,95
26,26,0.09378058400034206,21.088973588435596,297.0,True,10,0.3,95
27,27,0.09534391699708067,21.088973588435596,308.0,True,10,0.3,95
28,28,0.09686212499946123,21.088973588435596,319.0,True,10,0.3,95
29,29,0.09836891700251726,21.088973588435596,330.0,True,10,0.3,95
30,30,0.09988200000225333,21.088973588435596,341.0,True,10,0.3,95
31,31,0.10365312499925494,21.088973588435596,352.0,True,10,0.3,95
32,32,0.10526712499995483,21.088973588435596,363.0,True,10,0.3,95
33,33,0.10680129200045485,21.088973588435596,374.0,True,10,0.3,95
34,34,0.10831512499862583,21.088973588435596,385.0,True,10,0.3,95
35,35,0.11056624999764608,21.088973588435596,396.0,True,10,0.3,95
36,36,0.1165019170002779,21.088973588435596,407.0,True,10,0.3,95
37,37,0.11804716700135032,21.088973588435596,418.0,True,10,0.3,95
38,38,0.11956225000176346,21.088973588435596,429.0,True,10,0.3,95
39,39,0.12108845899638254,21.088973588435596,440.0,True,10,0.3,95
40,40,0.12264070899982471,21.088973588435596,451.0,True,10,0.3,95
41,41,0.12653249999857508,21.088973588435596,462.0,True,10,0.3,95
42,42,0.1283183339983225,21.088973588435596,473.0,True,10,0.3,95
43,43,0.13022520899539813,21.088973588435596,484.0,True,10,0.3,95
44,44,0.131799000002502,21.088973588435596,495.0,True,10,0.3,95
45,45,0.13327070899686078,21.088973588435596,506.0,True,10,0.3,95
46,46,0.14105616699816892,21.088973588435596,517.0,True,10,0.3,95
47,47,0.14260387499962235,21.088973588435596,528.0,True,10,0.3,95
48,48,0.14403216700156918,21.088973588435596,539.0,True,10,0.3,95
49,49,0.14544999999634456,21.088973588435596,550.0,True,10,0.3,95
50,50,0.14689224999892758,21.088973588435596,561.0,True,10,0.3,95
51,51,0.14999654200073564,21.088973588435596,572.0,True,10,0.3,95
52,52,0.15181245900021167,21.088973588435596,583.0,True,10,0.3,95
53,53,0.1533637499960605,21.088973588435596,594.0,True,10,0.3,95
54,54,0.15482862499629846,21.088973588435596,605.0,True,10,0.3,95
55,55,0.15628662500239443,21.088973588435596,616.0,True,10,0.3,95
56,56,0.16129245900083333,21.088973588435596,627.0,True,10,0.3,95
57,57,0.16297674999805167,21.088973588435596,638.0,True,10,0.3,95
58,58,0.16453133399772923,21.088973588435596,649.0,True,10,0.3,95
59,59,0.16605079200235195,21.088973588435596,660.0,True,10,0.3,95
60,60,0.16820266700233333,21.088973588435596,671.0,True,10,0.3,95
61,61,0.1823772919960902,21.088973588435596,682.0,True,10,0.3,95
62,62,0.18503074999898672,21.088973588435596,693.0,True,10,0.3,95
63,63,0.18693666699982714,21.088973588435596,704.0,True,10,0.3,95
64,64,0.19084041699534282,21.088973588435596,715.0,True,10,0.3,95
65,65,0.19412754199584015,21.088973588435596,726.0,True,10,0.3,95
66,66,0.20408333399973344,21.088973588435596,737.0,True,10,0.3,95
67,67,0.2057690840010764,21.088973588435596,748.0,True,10,0.3,95
68,68,0.20740008400025545,21.088973588435596,759.0,True,10,0.3,95
69,69,0.20995399999810616,21.088973588435596,770.0,True,10,0.3,95
70,70,0.2124042499999632,21.088973588435596,781.0,True,10,0.3,95
71,71,0.22574012499535456,21.088973588435596,792.0,True,10,0.3,95
72,72,0.2276811670017196,21.088973588435596,803.0,True,10,0.3,95
73,73,0.2302925839976524,21.088973588435596,814.0,True,10,0.3,95
74,74,0.23184933399898,21.088973588435596,825.0,True,10,0.3,95
75,75,0.23402929199801292,21.088973588435596,836.0,True,10,0.3,95
76,76,0.23824649999733083,21.088973588435596,847.0,True,10,0.3,95
77,77,0.23988275000010617,21.088973588435596,858.0,True,10,0.3,95
78,78,0.2419446669955505,21.088973588435596,869.0,True,10,0.3,95
79,79,0.24352845899556996,21.088973588435596,880.0,True,10,0.3,95
80,80,0.24528075000125682,21.088973588435596,891.0,True,10,0.3,95
81,81,0.24963954200211447,21.088973588435596,902.0,True,10,0.3,95
82,82,0.2524007089959923,21.088973588435596,913.0,True,10,0.3,95
83,83,0.25424487499549286,21.088973588435596,924.0,True,10,0.3,95
84,84,0.255907250000746,21.088973588435596,935.0,True,10,0.3,95
85,85,0.25768920900009107,21.088973588435596,946.0,True,10,0.3,95
86,86,0.26153825000073994,21.088973588435596,957.0,True,10,0.3,95
87,87,0.26299991700216196,21.088973588435596,968.0,True,10,0.3,95
88,88,0.2644373750008526,21.088973588435596,979.0,True,10,0.3,95
89,89,0.2659006670000963,21.088973588435596,990.0,True,10,0.3,95
90,90,0.26835374999791384,21.088973588435596,1001.0,True,10,0.3,95
91,91,0.27368737499637064,21.088973588435596,1012.0,True,10,0.3,95
92,92,0.27528329200140433,21.088973588435596,1023.0,True,10,0.3,95
93,93,0.2768186670000432,21.088973588435596,1034.0,True,10,0.3,95
94,94,0.2782888340007048,21.088973588435596,1045.0,True,10,0.3,95
95,95,0.27972712500195485,21.088973588435596,1056.0,True,10,0.3,95
96,0,0.0004022919965791516,24.08973559619128,60.0,True,60,0.3,95
97,1,0.00824550000106683,20.448909199308726,122.0,True,60,0.3,95
98,2,0.010166583997488488,20.448909199308726,183.0,True,60,0.3,95
99,3,0.01183491700066952,20.448909199308726,244.0,True,60,0.3,95
100,4,0.01581804199668113,20.448909199308726,305.0,True,60,0.3,95
101,5,0.018078333996527363,20.448909199308726,366.0,True,60,0.3,95
102,6,0.02342687499913154,20.448909199308726,427.0,True,60,0.3,95
103,7,0.02504274999955669,20.448909199308726,488.0,True,60,0.3,95
104,8,0.026590374996885657,20.448909199308726,549.0,True,60,0.3,95
105,9,0.028254416996787768,20.448909199308726,610.0,True,60,0.3,95
106,10,0.02981829200143693,20.448909199308726,671.0,True,60,0.3,95
107,11,0.041259874997194856,20.448909199308726,732.0,True,60,0.3,95
108,12,0.054765249995398335,20.448909199308726,793.0,True,60,0.3,95
109,13,0.05643791699549183,20.448909199308726,854.0,True,60,0.3,95
110,14,0.05811758399795508,20.448909199308726,915.0,True,60,0.3,95
111,15,0.059997791999194305,20.448909199308726,976.0,True,60,0.3,95
112,16,0.06824691699875984,20.448909199308726,1037.0,True,60,0.3,95
113,17,0.07036708400119096,20.448909199308726,1098.0,True,60,0.3,95
114,18,0.07224895899707917,20.448909199308726,1159.0,True,60,0.3,95
115,19,0.07465187500201864,20.448909199308726,1220.0,True,60,0.3,95
116,20,0.07629441699828021,20.448909199308726,1281.0,True,60,0.3,95
117,21,0.08390983400022378,20.448909199308726,1342.0,True,60,0.3,95
118,22,0.08552462499937974,20.448909199308726,1403.0,True,60,0.3,95
119,23,0.08709629200166091,20.448909199308726,1464.0,True,60,0.3,95
120,24,0.08867179200024111,20.448909199308726,1525.0,True,60,0.3,95
121,25,0.0902179589975276,20.448909199308726,1586.0,True,60,0.3,95
122,26,0.09378058400034206,20.448909199308726,1647.0,True,60,0.3,95
123,27,0.09534391699708067,20.448909199308726,1708.0,True,60,0.3,95
124,28,0.09686212499946123,20.448909199308726,1769.0,True,60,0.3,95
125,29,0.09836891700251726,20.448909199308726,1830.0,True,60,0.3,95
126,30,0.09988200000225333,20.448909199308726,1891.0,True,60,0.3,95
127,31,0.10365312499925494,20.448909199308726,1952.0,True,60,0.3,95
128,32,0.10526712499995483,20.448909199308726,2013.0,True,60,0.3,95
129,33,0.10680129200045485,20.448909199308726,2074.0,True,60,0.3,95
130,34,0.10831512499862583,20.448909199308726,2135.0,True,60,0.3,95
131,35,0.11056624999764608,20.448909199308726,2196.0,True,60,0.3,95
132,36,0.1165019170002779,20.448909199308726,2257.0,True,60,0.3,95
133,37,0.11804716700135032,20.448909199308726,2318.0,True,60,0.3,95
134,38,0.11956225000176346,20.448909199308726,2379.0,True,60,0.3,95
135,39,0.12108845899638254,20.448909199308726,2440.0,True,60,0.3,95
136,40,0.12264070899982471,20.448909199308726,2501.0,True,60,0.3,95
137,41,0.12653249999857508,20.448909199308726,2562.0,True,60,0.3,95
138,42,0.1283183339983225,20.448909199308726,2623.0,True,60,0.3,95
139,43,0.13022520899539813,20.448909199308726,2684.0,True,60,0.3,95
140,44,0.131799000002502,20.448909199308726,2745.0,True,60,0.3,95
141,45,0.13327070899686078,20.448909199308726,2806.0,True,60,0.3,95
142,46,0.14105616699816892,20.448909199308726,2867.0,True,60,0.3,95
143,47,0.14260387499962235,20.448909199308726,2928.0,True,60,0.3,95
144,48,0.14403216700156918,20.448909199308726,2989.0,True,60,0.3,95
145,49,0.14544999999634456,20.448909199308726,3050.0,True,60,0.3,95
146,50,0.14689224999892758,20.448909199308726,3111.0,True,60,0.3,95
147,51,0.14999654200073564,20.448909199308726,3172.0,True,60,0.3,95
148,52,0.15181245900021167,20.448909199308726,3233.0,True,60,0.3,95
149,53,0.1533637499960605,20.448909199308726,3294.0,True,60,0.3,95
150,54,0.15482862499629846,20.448909199308726,3355.0,True,60,0.3,95
151,55,0.15628662500239443,20.448909199308726,3416.0,True,60,0.3,95
152,56,0.16129245900083333,20.448909199308726,3477.0,True,60,0.3,95
153,57,0.16297674999805167,20.448909199308726,3538.0,True,60,0.3,95
154,58,0.16453133399772923,20.448909199308726,3599.0,True,60,0.3,95
155,59,0.16605079200235195,20.448909199308726,3660.0,True,60,0.3,95
156,60,0.16820266700233333,20.448909199308726,3721.0,True,60,0.3,95
157,61,0.1823772919960902,20.448909199308726,3782.0,True,60,0.3,95
158,62,0.18503074999898672,20.448909199308726,3843.0,True,60,0.3,95
159,63,0.18693666699982714,20.448909199308726,3904.0,True,60,0.3,95
160,64,0.19084041699534282,20.448909199308726,3965.0,True,60,0.3,95
161,65,0.19412754199584015,20.448909199308726,4026.0,True,60,0.3,95
162,66,0.20408333399973344,20.448909199308726,4087.0,True,60,0.3,95
163,67,0.2057690840010764,20.448909199308726,4148.0,True,60,0.3,95
164,68,0.20740008400025545,20.448909199308726,4209.0,True,60,0.3,95
165,69,0.20995399999810616,20.448909199308726,4270.0,True,60,0.3,95
166,70,0.2124042499999632,20.448909199308726,4331.0,True,60,0.3,95
167,71,0.22574012499535456,20.448909199308726,4392.0,True,60,0.3,95
168,72,0.2276811670017196,20.448909199308726,4453.0,True,60,0.3,95
169,73,0.2302925839976524,20.448909199308726,4514.0,True,60,0.3,95
170,74,0.23184933399898,20.448909199308726,4575.0,True,60,0.3,95
171,75,0.23402929199801292,20.448909199308726,4636.0,True,60,0.3,95
172,76,0.23824649999733083,20.448909199308726,4697.0,True,60,0.3,95
173,77,0.23988275000010617,20.448909199308726,4758.0,True,60,0.3,95
174,78,0.2419446669955505,20.448909199308726,4819.0,True,60,0.3,95
175,79,0.24352845899556996,20.448909199308726,4880.0,True,60,0.3,95
176,80,0.24528075000125682,20.448909199308726,4941.0,True,60,0.3,95
177,81,0.24963954200211447,20.448909199308726,5002.0,True,60,0.3,95
178,82,0.2524007089959923,20.448909199308726,5063.0,True,60,0.3,95
179,83,0.25424487499549286,20.448909199308726,5124.0,True,60,0.3,95
180,84,0.255907250000746,20.448909199308726,5185.0,True,60,0.3,95
181,85,0.25768920900009107,20.448909199308726,5246.0,True,60,0.3,95
182,86,0.26153825000073994,20.448909199308726,5307.0,True,60,0.3,95
183,87,0.26299991700216196,20.448909199308726,5368.0,True,60,0.3,95
184,88,0.2644373750008526,20.448909199308726,5429.0,True,60,0.3,95
185,89,0.2659006670000963,20.448909199308726,5490.0,True,60,0.3,95
186,90,0.26835374999791384,20.448909199308726,5551.0,True,60,0.3,95
187,91,0.27368737499637064,20.448909199308726,5612.0,True,60,0.3,95
188,92,0.27528329200140433,20.448909199308726,5673.0,True,60,0.3,95
189,93,0.2768186670000432,20.448909199308726,5734.0,True,60,0.3,95
190,94,0.2782888340007048,20.448909199308726,5795.0,True,60,0.3,95
191,95,0.27972712500195485,20.448909199308726,5856.0,True,60,0.3,95
192,0,0.0004022919965791516,24.08973559619128,110.0,True,110,0.3,95
193,1,0.00824550000106683,20.448909199308726,222.0,True,110,0.3,95
194,2,0.010166583997488488,20.448909199308726,333.0,True,110,0.3,95
195,3,0.01183491700066952,20.448909199308726,444.0,True,110,0.3,95
196,4,0.01581804199668113,20.448909199308726,555.0,True,110,0.3,95
197,5,0.018078333996527363,20.448909199308726,666.0,True,110,0.3,95
198,6,0.02342687499913154,20.448909199308726,777.0,True,110,0.3,95
199,7,0.02504274999955669,20.448909199308726,888.0,True,110,0.3,95
200,8,0.026590374996885657,20.448909199308726,999.0,True,110,0.3,95
201,9,0.028254416996787768,20.448909199308726,1110.0,True,110,0.3,95
202,10,0.02981829200143693,20.448909199308726,1221.0,True,110,0.3,95
203,11,0.041259874997194856,20.448909199308726,1332.0,True,110,0.3,95
204,12,0.054765249995398335,20.448909199308726,1443.0,True,110,0.3,95
205,13,0.05643791699549183,20.448909199308726,1554.0,True,110,0.3,95
206,14,0.05811758399795508,20.448909199308726,1665.0,True,110,0.3,95
207,15,0.059997791999194305,20.448909199308726,1776.0,True,110,0.3,95
208,16,0.06824691699875984,20.448909199308726,1887.0,True,110,0.3,95
209,17,0.07036708400119096,20.448909199308726,1998.0,True,110,0.3,95
210,18,0.07224895899707917,20.448909199308726,2109.0,True,110,0.3,95
211,19,0.07465187500201864,20.448909199308726,2220.0,True,110,0.3,95
212,20,0.07629441699828021,20.448909199308726,2331.0,True,110,0.3,95
213,21,0.08390983400022378,20.448909199308726,2442.0,True,110,0.3,95
214,22,0.08552462499937974,20.448909199308726,2553.0,True,110,0.3,95
