,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.0005054170001130842,1.0,50.0,True,50,0.1,1000
1,1,0.004622166999979527,6.0,102.0,True,50,0.1,1000
2,2,0.006274667000070622,6.0,153.0,True,50,0.1,1000
3,3,0.007727666999926441,6.0,204.0,True,50,0.1,1000
4,4,0.009303124999860302,6.0,255.0,True,50,0.1,1000
5,5,0.010910999999850901,6.0,306.0,True,50,0.1,1000
6,6,0.012628124999991996,6.0,357.0,True,50,0.1,1000
7,7,0.015005207999820414,6.0,408.0,True,50,0.1,1000
8,8,0.017362583000249288,6.0,459.0,True,50,0.1,1000
9,9,0.019213250000120752,6.0,510.0,True,50,0.1,1000
10,10,0.020805791999919165,6.0,561.0,True,50,0.1,1000
11,11,0.024285208000037528,6.0,612.0,True,50,0.1,1000
12,12,0.026103874999989785,6.0,663.0,True,50,0.1,1000
13,13,0.027658583000174986,6.0,714.0,True,50,0.1,1000
14,14,0.029198582999924838,6.0,765.0,True,50,0.1,1000
15,15,0.030726708000202052,6.0,816.0,True,50,0.1,1000
16,16,0.03224379199991745,6.0,867.0,True,50,0.1,1000
17,17,0.03376616700006707,6.0,918.0,True,50,0.1,1000
18,18,0.035289375000047585,6.0,969.0,True,50,0.1,1000
19,19,0.03679533300010007,6.0,1020.0,True,50,0.1,1000
20,20,0.038459583000076236,6.0,1071.0,True,50,0.1,1000
21,21,0.04005529200003366,6.0,1122.0,True,50,0.1,1000
22,22,0.04156941700011885,6.0,1173.0,True,50,0.1,1000
23,23,0.04313933299999917,6.0,1224.0,True,50,0.1,1000
24,24,0.044722707999881095,6.0,1275.0,True,50,0.1,1000
25,25,0.04657412500000646,6.0,1326.0,True,50,0.1,1000
26,26,0.048433208000005834,6.0,1377.0,True,50,0.1,1000
27,27,0.05022599999983868,6.0,1428.0,True,50,0.1,1000
28,28,0.05188270799999373,6.0,1479.0,True,50,0.1,1000
29,29,0.05341137499999604,6.0,1530.0,True,50,0.1,1000
30,30,0.05488766700000269,6.0,1581.0,True,50,0.1,1000
31,31,0.05636712500017893,6.0,1632.0,True,50,0.1,1000
32,32,0.05803991699986,6.0,1683.0,True,50,0.1,1000
33,33,0.060258041999986744,6.0,1734.0,True,50,0.1,1000
34,34,0.06206350000002203,6.0,1785.0,True,50,0.1,1000
35,35,0.06393208300005426,6.0,1836.0,True,50,0.1,1000
36,36,0.0657297920001838,6.0,1887.0,True,50,0.1,1000
37,37,0.06726962499988076,6.0,1938.0,True,50,0.1,1000
38,38,0.06896170800018808,6.0,1989.0,True,50,0.1,1000
39,39,0.07064274999993359,6.0,2040.0,True,50,0.1,1000
40,40,0.07222454200018547,6.0,2091.0,True,50,0.1,1000
41,41,0.07375066700024036,6.0,2142.0,True,50,0.1,1000
42,42,0.07525729200006026,6.0,2193.0,True,50,0.1,1000
43,43,0.07676225000022896,6.0,2244.0,True,50,0.1,1000
44,44,0.07844512500014389,6.0,2295.0,True,50,0.1,1000
45,45,0.08012358299993139,6.0,2346.0,True,50,0.1,1000
46,46,0.08163724999985789,6.0,2397.0,True,50,0.1,1000
47,47,0.08311158300011812,6.0,2448.0,True,50,0.1,1000
48,48,0.08457816700001786,6.0,2499.0,True,50,0.1,1000
49,49,0.08604525000009744,6.0,2550.0,True,50,0.1,1000
50,50,0.08752829200011547,6.0,2601.0,True,50,0.1,1000
51,51,0.08904329200004213,6.0,2652.0,True,50,0.1,1000
52,52,0.09062633299981826,6.0,2703.0,True,50,0.1,1000
53,53,0.09216758299999128,6.0,2754.0,True,50,0.1,1000
54,54,0.09368274999997084,6.0,2805.0,True,50,0.1,1000
55,55,0.09522658300011244,6.0,2856.0,True,50,0.1,1000
56,56,0.09673233300009088,6.0,2907.0,True,50,0.1,1000
57,57,0.09823016700011067,6.0,2958.0,True,50,0.1,1000
58,58,0.09972741699994003,6.0,3009.0,True,50,0.1,1000
59,59,0.10123979199988753,6.0,3060.0,True,50,0.1,1000
60,60,0.10277795799993328,6.0,3111.0,True,50,0.1,1000
61,61,0.10428524999997535,6.0,3162.0,True,50,0.1,1000
62,62,0.10578058300006887,6.0,3213.0,True,50,0.1,1000
63,63,0.10745729200016285,6.0,3264.0,True,50,0.1,1000
64,64,0.10974195800008602,6.0,3315.0,True,50,0.1,1000
65,65,0.11166466700024102,6.0,3366.0,True,50,0.1,1000
66,66,0.11346837500013862,6.0,3417.0,True,50,0.1,1000
67,67,0.11525841699994999,6.0,3468.0,True,50,0.1,1000
68,68,0.11705987499999537,6.0,3519.0,True,50,0.1,1000
69,69,0.11884391700004926,6.0,3570.0,True,50,0.1,1000
70,70,0.12061129199992138,6.0,3621.0,True,50,0.1,1000
71,71,0.12239045800015447,6.0,3672.0,True,50,0.1,1000
72,72,0.12423187500007771,6.0,3723.0,True,50,0.1,1000
73,73,0.1259978329999285,6.0,3774.0,True,50,0.1,1000
74,74,0.1277807500000563,6.0,3825.0,True,50,0.1,1000
75,75,0.12955237500000294,6.0,3876.0,True,50,0.1,1000
76,76,0.13131925000016054,6.0,3927.0,True,50,0.1,1000
77,77,0.1330908750001072,6.0,3978.0,True,50,0.1,1000
78,78,0.1348522920002324,6.0,4029.0,True,50,0.1,1000
79,79,0.1366180830000303,6.0,4080.0,True,50,0.1,1000
80,80,0.13837945800014495,6.0,4131.0,True,50,0.1,1000
81,81,0.14026641700002074,6.0,4182.0,True,50,0.1,1000
