,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
91,91,0.030234249999921303,1784.0,1016.0,10,0.1,950
92,92,0.030493832999127335,1784.0,1027.0,10,0.1,950
93,93,0.03075266699943313,1784.0,1038.0,10,0.1,950
94,94,0.031018791999485984,1784.0,1049.0,10,0.1,950
95,95,0.031284874999983,1784.0,1060.0,10,0.1,950
96,96,0.03154508299940062,1784.0,1071.0,10,0.1,950
97,97,0.03189012499933597,1784.0,1082.0,10,0.1,950
98,98,0.03218266699968808,1784.0,1093.0,10,0.1,950
99,99,0.03242333299931488,1784.0,1104.0,10,0.1,950
100,100,0.03266345799966075,1784.0,1115.0,10,0.1,950
101,101,0.035114416999931564,1784.0,1126.0,10,0.1,950
102,102,0.03539812499911932,1784.0,1137.0,10,0.1,950
103,103,0.03563887499967677,1784.0,1148.0,10,0.1,950
104,104,0.03587316699940857,1784.0,1159.0,10,0.1,950
105,105,0.036109749999923224,1784.0,1170.0,10,0.1,950
106,106,0.036344666999866604,1784.0,1181.0,10,0.1,950
107,107,0.036579874999915774,1784.0,1192.0,10,0.1,950
108,108,0.036815124999520776,1784.0,1203.0,10,0.1,950
109,109,0.03705012499995064,1784.0,1214.0,10,0.1,950
110,110,0.03729099999964092,1784.0,1225.0,10,0.1,950
111,111,0.03752529199937271,1784.0,1236.0,10,0.1,950
112,112,0.03775929199946404,1784.0,1247.0,10,0.1,950
113,0,0.00018095799987349892,0.0,60.0,60,0.1,950
114,1,0.0017409579995728564,1599.0,122.0,60,0.1,950
115,2,0.00199912499920174,1666.0,184.0,60,0.1,950
116,3,0.0022497079999084235,1726.0,246.0,60,0.1,950
117,4,0.002489582999260165,1726.0,307.0,60,0.1,950
118,5,0.0027375419995223638,1726.0,368.0,60,0.1,950
119,6,0.0029785419992549578,1726.0,429.0,60,0.1,950
120,7,0.0032217499992839294,1726.0,490.0,60,0.1,950
121,8,0.003457582999544684,1797.0,552.0,60,0.1,950
122,9,0.003695082999911392,1842.0,614.0,60,0.1,950
123,10,0.00393095799972798,1842.0,675.0,60,0.1,950
124,11,0.0041671249991850345,1873.0,737.0,60,0.1,950
125,12,0.004403999999340158,1873.0,798.0,60,0.1,950
126,13,0.004636874999960128,1879.0,860.0,60,0.1,950
127,14,0.004868999999416701,1879.0,921.0,60,0.1,950
128,15,0.0050985419993594405,1916.0,983.0,60,0.1,950
129,16,0.005327707999640552,1916.0,1044.0,60,0.1,950
130,17,0.005557167000006302,1918.0,1106.0,60,0.1,950
131,18,0.0057889579993570806,1960.0,1168.0,60,0.1,950
132,19,0.0060213329998077825,1960.0,1229.0,60,0.1,950
133,20,0.006256791999476263,1960.0,1290.0,60,0.1,950
134,21,0.006493207999483275,2002.0,1352.0,60,0.1,950
135,22,0.00673591699978715,2002.0,1413.0,60,0.1,950
136,23,0.0069750829998156405,2002.0,1474.0,60,0.1,950
137,24,0.007215541999357811,2011.0,1536.0,60,0.1,950
138,25,0.007449249999808671,2011.0,1597.0,60,0.1,950
139,26,0.007679041999836045,2015.0,1659.0,60,0.1,950
140,27,0.007911207999313774,2049.0,1721.0,60,0.1,950
141,28,0.008148291999532375,2049.0,1782.0,60,0.1,950
142,29,0.008391707999180653,2057.0,1844.0,60,0.1,950
143,30,0.008622374999504245,2057.0,1905.0,60,0.1,950
144,31,0.008861457999955746,2057.0,1966.0,60,0.1,950
145,32,0.009095291999983601,2057.0,2027.0,60,0.1,950
146,33,0.009336249999250867,2057.0,2088.0,60,0.1,950
147,34,0.009575957999913953,2057.0,2149.0,60,0.1,950
148,35,0.009816916999625391,2057.0,2210.0,60,0.1,950
149,36,0.01005629199971736,2057.0,2271.0,60,0.1,950
150,37,0.010295249999217049,2057.0,2332.0,60,0.1,950
151,38,0.010570832999292179,2057.0,2393.0,60,0.1,950
152,39,0.010869166999327717,2057.0,2454.0,60,0.1,950
153,40,0.011122916999738663,2057.0,2515.0,60,0.1,950
154,41,0.011371791999408742,2069.0,2577.0,60,0.1,950
155,42,0.011618499999713094,2069.0,2638.0,60,0.1,950
156,43,0.011871499999870139,2069.0,2699.0,60,0.1,950
157,44,0.012117708000005223,2069.0,2760.0,60,0.1,950
158,45,0.012361249999230495,2069.0,2821.0,60,0.1,950
159,46,0.012613375000000815,2069.0,2882.0,60,0.1,950
160,47,0.0128673749995869,2069.0,2943.0,60,0.1,950
161,48,0.013110041999425448,2069.0,3004.0,60,0.1,950
162,49,0.01335191699945426,2069.0,3065.0,60,0.1,950
163,50,0.013599457999589504,2069.0,3126.0,60,0.1,950
164,51,0.02008454199949483,2069.0,3187.0,60,0.1,950
165,52,0.02032741699986218,2069.0,3248.0,60,0.1,950
166,53,0.020560874999318912,2069.0,3309.0,60,0.1,950
167,54,0.0207969579996643,2069.0,3370.0,60,0.1,950
168,55,0.021040957999503007,2069.0,3431.0,60,0.1,950
169,56,0.021277291999467707,2069.0,3492.0,60,0.1,950
170,57,0.02152208299958147,2069.0,3553.0,60,0.1,950
171,58,0.021807832999911625,2069.0,3614.0,60,0.1,950
172,59,0.022094791999734298,2069.0,3675.0,60,0.1,950
173,60,0.022349416999531968,2069.0,3736.0,60,0.1,950
174,61,0.022592332999920473,2069.0,3797.0,60,0.1,950
175,62,0.0228335829997377,2069.0,3858.0,60,0.1,950
176,63,0.023072749999300868,2069.0,3919.0,60,0.1,950
177,64,0.023316499999964435,2069.0,3980.0,60,0.1,950
178,65,0.02355562499997177,2069.0,4041.0,60,0.1,950
179,66,0.023804624999684165,2069.0,4102.0,60,0.1,950
180,67,0.024053332999756094,2069.0,4163.0,60,0.1,950
181,68,0.024303541999870504,2069.0,4224.0,60,0.1,950
182,69,0.02454799999941315,2069.0,4285.0,60,0.1,950
183,70,0.02479404199948476,2069.0,4346.0,60,0.1,950
184,71,0.025044041999535693,2069.0,4407.0,60,0.1,950
185,72,0.02538974999970378,2069.0,4468.0,60,0.1,950
186,73,0.02566016699984175,2069.0,4529.0,60,0.1,950
187,74,0.02591524999934336,2069.0,4590.0,60,0.1,950
188,75,0.026170999999521882,2069.0,4651.0,60,0.1,950
189,76,0.02641812499950902,2069.0,4712.0,60,0.1,950
190,77,0.02665283299938892,2069.0,4773.0,60,0.1,950
191,78,0.02688999999918451,2069.0,4834.0,60,0.1,950
192,79,0.027125957999487582,2069.0,4895.0,60,0.1,950
193,80,0.02736120800000208,2069.0,4956.0,60,0.1,950
194,81,0.027601249999861466,2069.0,5017.0,60,0.1,950
195,82,0.02784441699986928,2069.0,5078.0,60,0.1,950
196,83,0.02808095799991861,2069.0,5139.0,60,0.1,950
197,84,0.028317666999100766,2069.0,5200.0,60,0.1,950
198,85,0.028555249999953958,2069.0,5261.0,60,0.1,950
199,86,0.028794707999622915,2069.0,5322.0,60,0.1,950
200,87,0.029043832999377628,2069.0,5383.0,60,0.1,950
201,88,0.02943083299942373,2069.0,5444.0,60,0.1,950
202,89,0.02970016699964617,2069.0,5505.0,60,0.1,950
203,90,0.029970999999932246,2069.0,5566.0,60,0.1,950
204,91,0.030234249999921303,2069.0,5627.0,60,0.1,950
205,92,0.030493832999127335,2069.0,5688.0,60,0.1,950
206,93,0.03075266699943313,2069.0,5749.0,60,0.1,950
207,94,0.031018791999485984,2069.0,5810.0,60,0.1,950
208,95,0.031284874999983,2069.0,5871.0,60,0.1,950
209,96,0.03154508299940062,2069.0,5932.0,60,0.1,950
210,97,0.03189012499933597,2069.0,5993.0,60,0.1,950
211,98,0.03218266699968808,2069.0,6054.0,60,0.1,950
212,99,0.03242333299931488,2069.0,6115.0,60,0.1,950
213,100,0.03266345799966075,2069.0,6176.0,60,0.1,950
214,101,0.035114416999931564,2069.0,6237.0,60,0.1,950
215,102,0.03539812499911932,2069.0,6298.0,60,0.1,950
216,103,0.03563887499967677,2069.0,6359.0,60,0.1,950
217,104,0.03587316699940857,2069.0,6420.0,60,0.1,950
218,105,0.036109749999923224,2069.0,6481.0,60,0.1,950
219,106,0.036344666999866604,2069.0,6542.0,60,0.1,950
220,107,0.036579874999915774,2069.0,6603.0,60,0.1,950
221,108,0.036815124999520776,2069.0,6664.0,60,0.1,950
222,109,0.03705012499995064,2069.0,6725.0,60,0.1,950
223,110,0.03729099999964092,2069.0,6786.0,60,0.1,950
224,111,0.03752529199937271,2069.0,6847.0,60,0.1,950
225,112,0.03775929199946404,2069.0,6908.0,60,0.1,950
226,113,0.0007082920001266757,2069.0,6969.0,60,0.1,950
227,114,0.008063625000431784,2069.0,7030.0,60,0.1,950
228,115,0.009414125000148488,2069.0,7091.0,60,0.1,950
229,116,0.010765291999632609,2069.0,7152.0,60,0.1,950
230,117,0.01212291699994239,2069.0,7213.0,60,0.1,950
231,118,0.013463207999848237,2069.0,7274.0,60,0.1,950
232,119,0.014772583000194572,2069.0,7335.0,60,0.1,950
233,120,0.016093958000055864,2069.0,7396.0,60,0.1,950
234,121,0.017450999999709893,2069.0,7457.0,60,0.1,950
235,122,0.018830707999768492,2069.0,7518.0,60,0.1,950
236,123,0.02019158300026902,2069.0,7579.0,60,0.1,950
237,124,0.021523624999645108,2069.0,7640.0,60,0.1,950
238,125,0.022831666999991285,2069.0,7701.0,60,0.1,950
239,126,0.024218333000135317,2069.0,7762.0,60,0.1,950
240,127,0.02558933300042554,2069.0,7823.0,60,0.1,950
241,128,0.026886333000220475,2069.0,7884.0,60,0.1,950
242,129,0.028171541999654437,2069.0,7945.0,60,0.1,950
243,130,0.029459166999913577,2069.0,8006.0,60,0.1,950
244,131,0.03075608299968735,2069.0,8067.0,60,0.1,950
245,132,0.0320354169998609,2069.0,8128.0,60,0.1,950
246,133,0.033323083000141196,2069.0,8189.0,60,0.1,950
247,134,0.034817042000213405,2069.0,8250.0,60,0.1,950
248,135,0.03619287499986967,2069.0,8311.0,60,0.1,950
249,136,0.03753212500032532,2069.0,8372.0,60,0.1,950
250,137,0.03886125000008178,2069.0,8433.0,60,0.1,950
251,138,0.04020320800009358,2069.0,8494.0,60,0.1,950
252,139,0.04150174999995215,2069.0,8555.0,60,0.1,950
253,140,0.042799167000339366,2069.0,8616.0,60,0.1,950
254,141,0.04410891699990316,2069.0,8677.0,60,0.1,950
255,0,0.00018095799987349892,0.0,110.0,110,0.1,950
256,1,0.0017409579995728564,1651.0,222.0,110,0.1,950
257,2,0.00199912499920174,1651.0,333.0,110,0.1,950
258,3,0.0022497079999084235,1651.0,444.0,110,0.1,950
259,4,0.002489582999260165,1786.0,556.0,110,0.1,950
260,5,0.0027375419995223638,1786.0,667.0,110,0.1,950
