,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
23,150,20.448909199308726,6222,0.16799695800000336,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",60,0.1,950
24,200,20.448909199308726,6222,0.16799695800000336,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",60,0.1,950
25,250,20.448909199308726,6222,0.16799695800000336,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",60,0.1,950
26,300,20.448909199308726,6222,0.16799695800000336,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",60,0.1,950
27,350,20.448909199308726,6222,0.16799695800000336,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",60,0.1,950
28,400,20.448909199308726,6222,0.16799695800000336,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",60,0.1,950
29,450,20.448909199308726,6222,0.16799695800000336,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",60,0.1,950
30,500,20.448909199308726,6222,0.16799695800000336,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",60,0.1,950
31,550,20.448909199308726,6222,0.16799695800000336,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",60,0.1,950
32,600,20.448909199308726,6222,0.16799695800000336,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",60,0.1,950
33,650,20.448909199308726,6222,0.16799695800000336,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",60,0.1,950
34,700,20.448909199308726,6222,0.16799695800000336,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",60,0.1,950
35,750,20.448909199308726,6222,0.16799695800000336,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",60,0.1,950
36,800,20.448909199308726,6222,0.16799695800000336,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",60,0.1,950
37,850,20.448909199308726,6222,0.16799695800000336,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",60,0.1,950
38,900,20.448909199308726,6222,0.16799695800000336,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",60,0.1,950
39,950,20.448909199308726,6222,0.16799695800000336,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",60,0.1,950
40,0,24.08973559619128,110,0.0011979999999311985,"[np.int64(1), np.int64(4), np.int64(2), np.int64(0), np.int64(3)]",110,0.1,950
41,50,20.448909199308726,5661,0.14581512499989913,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",110,0.1,950
42,100,20.448909199308726,11211,0.2902228330003709,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",110,0.1,950
43,150,20.448909199308726,11322,0.29633012500016775,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",110,0.1,950
44,200,20.448909199308726,11322,0.29633012500016775,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",110,0.1,950
45,250,20.448909199308726,11322,0.29633012500016775,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",110,0.1,950
46,300,20.448909199308726,11322,0.29633012500016775,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",110,0.1,950
47,350,20.448909199308726,11322,0.29633012500016775,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",110,0.1,950
48,400,20.448909199308726,11322,0.29633012500016775,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",110,0.1,950
49,450,20.448909199308726,11322,0.29633012500016775,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",110,0.1,950
50,500,20.448909199308726,11322,0.29633012500016775,"[np.int64(2), np.int64(1), np.int64(4), np.int64(3), np.int64(0)]",110,0.1,950
